Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/2           arma::solve_opts::opts_tril::opts_tril() [98]
                0.00    0.00       1/2           arma::gmm_dist_maha::gmm_dist_maha() [101]
                0.00    0.00       1/2           arma::gmm_dist_eucl::gmm_dist_eucl() [100]
                0.00    0.00       1/2           arma::gmm_seed_keep_existing::gmm_seed_keep_existing() [103]
                0.00    0.00       1/2           arma::gmm_dist_prob::gmm_dist_prob() [102]
                0.00    0.00       1/2           arma::gmm_seed_static_subset::gmm_seed_static_subset() [107]
                0.00    0.00       1/2           arma::gmm_seed_random_subset::gmm_seed_random_subset() [105]
                0.00    0.00       1/2           arma::gmm_seed_static_spread::gmm_seed_static_spread() [106]
                0.00    0.00       1/2           arma::gmm_seed_random_spread::gmm_seed_random_spread() [104]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN7LatticeC2Ei [145]
[148]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [148]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_none>::fill_class() [112]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_zeros>::fill_class() [110]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_eye>::fill_class() [111]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_ones>::fill_class() [113]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_randn>::fill_class() [108]
                0.00    0.00       1/2           arma::fill::fill_class<arma::fill::fill_randu>::fill_class() [109]
                0.00    0.00       1/2           arma::solve_opts::opts_none::opts_none() [97]
                0.00    0.00       1/2           arma::solve_opts::opts_equilibrate::opts_equilibrate() [95]
                0.00    0.00       1/2           arma::solve_opts::opts_fast::opts_fast() [96]
                0.00    0.00       1/2           arma::solve_opts::opts_no_approx::opts_no_approx() [94]
                0.00    0.00       1/2           arma::solve_opts::opts_tril::opts_tril() [98]
                0.00    0.00       1/2           arma::solve_opts::opts_triu::opts_triu() [99]
                0.00    0.00       1/2           arma::gmm_dist_maha::gmm_dist_maha() [101]
                0.00    0.00       1/2           arma::gmm_dist_eucl::gmm_dist_eucl() [100]
                0.00    0.00       1/2           arma::gmm_dist_prob::gmm_dist_prob() [102]
                0.00    0.00       1/2           arma::gmm_seed_static_subset::gmm_seed_static_subset() [107]
                0.00    0.00       1/2           arma::gmm_seed_keep_existing::gmm_seed_keep_existing() [103]
                0.00    0.00       1/2           arma::gmm_seed_static_spread::gmm_seed_static_spread() [106]
                0.00    0.00       1/2           arma::gmm_seed_random_spread::gmm_seed_random_spread() [104]
                0.00    0.00       1/2           arma::gmm_seed_random_subset::gmm_seed_random_subset() [105]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[149]    0.0    0.00    0.00       1         DebugLattice::~DebugLattice() [149]
                0.00    0.00       1/1           HoneycombLattice::~HoneycombLattice() [150]
-----------------------------------------------
                0.00    0.00       1/1           DebugLattice::~DebugLattice() [149]
[150]    0.0    0.00    0.00       1         HoneycombLattice::~HoneycombLattice() [150]
                0.00    0.00       1/1           Lattice::~Lattice() [152]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::activateSites() [4]
[151]    0.0    0.00    0.00       1         Lattice::shuffleBonds() [151]
                0.00    0.00       1/1           std::vector<Bond, std::allocator<Bond> >::end() [188]
                0.00    0.00       1/1           void std::random_shuffle<__gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > > >(__gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >, __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >) [206]
                0.00    0.00       1/1           std::vector<Bond, std::allocator<Bond> >::begin() [189]
-----------------------------------------------
                0.00    0.00       1/1           HoneycombLattice::~HoneycombLattice() [150]
[152]    0.0    0.00    0.00       1         Lattice::~Lattice() [152]
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::~vector() [136]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::~vector() [195]
                0.00    0.00       1/1           std::vector<Bond, std::allocator<Bond> >::~vector() [191]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Bond>::allocator() [162]
[153]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Bond>::new_allocator() [153]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Bond>::~allocator() [163]
[154]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Bond>::~new_allocator() [154]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<double>::allocator(std::allocator<double> const&) [165]
[155]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [155]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<double>::allocator() [164]
[156]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<double>::new_allocator() [156]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [183]
[157]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [157]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [184]
[158]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [158]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int>::max_size() const [160]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<int>::allocator(std::allocator<int> const&) [166]
[159]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [159]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [158]
[160]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int>::max_size() const [160]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<double, std::allocator<double> >::_M_emplace_back_aux<double>(double&&) [192]
[161]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [161]
                0.00    0.00       4/5           std::vector<double, std::allocator<double> >::size() const [87]
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >::max_size() const [122]
                0.00    0.00       1/21          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [68]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_impl::_Vector_impl() [168]
[162]    0.0    0.00    0.00       1         std::allocator<Bond>::allocator() [162]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Bond>::new_allocator() [153]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_impl::~_Vector_impl() [169]
[163]    0.0    0.00    0.00       1         std::allocator<Bond>::~allocator() [163]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Bond>::~new_allocator() [154]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::Lattice(int) [13]
[164]    0.0    0.00    0.00       1         std::allocator<double>::allocator() [164]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<double>::new_allocator() [156]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [172]
[165]    0.0    0.00    0.00       1         std::allocator<double>::allocator(std::allocator<double> const&) [165]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [155]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [179]
[166]    0.0    0.00    0.00       1         std::allocator<int>::allocator(std::allocator<int> const&) [166]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [159]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [204]
[167]    0.0    0.00    0.00       1         double* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [167]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_base() [170]
[168]    0.0    0.00    0.00       1         std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_impl::_Vector_impl() [168]
                0.00    0.00       1/1           std::allocator<Bond>::allocator() [162]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Bond, std::allocator<Bond> >::~_Vector_base() [171]
[169]    0.0    0.00    0.00       1         std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_impl::~_Vector_impl() [169]
                0.00    0.00       1/1           std::allocator<Bond>::~allocator() [163]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Bond, std::allocator<Bond> >::vector() [190]
[170]    0.0    0.00    0.00       1         std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_base() [170]
                0.00    0.00       1/1           std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_impl::_Vector_impl() [168]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Bond, std::allocator<Bond> >::~vector() [191]
[171]    0.0    0.00    0.00       1         std::_Vector_base<Bond, std::allocator<Bond> >::~_Vector_base() [171]
                0.00    0.00       1/21          std::_Vector_base<Bond, std::allocator<Bond> >::_M_deallocate(Bond*, unsigned long) [67]
                0.00    0.00       1/1           std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_impl::~_Vector_impl() [169]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [175]
[172]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [172]
                0.00    0.00       1/1           std::allocator<double>::allocator(std::allocator<double> const&) [165]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [176]
[173]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [173]
                0.00    0.00       1/2           std::allocator<double>::~allocator() [123]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [175]
[174]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [174]
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [127]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [194]
[175]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [175]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [172]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [174]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::~vector() [195]
[176]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [176]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [173]
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [128]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [180]
[177]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [177]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [184]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [182]
[178]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [178]
                0.00    0.00       1/2           std::allocator<int>::allocator() [124]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [181]
[179]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [179]
                0.00    0.00       1/1           std::allocator<int>::allocator(std::allocator<int> const&) [166]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [181]
[180]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [180]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [177]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [199]
[181]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [181]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [179]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [180]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector() [200]
[182]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [182]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [178]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [130]
[183]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [183]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [157]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [177]
[184]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [184]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [158]
-----------------------------------------------
                0.00    0.00       1/1           double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [207]
[185]    0.0    0.00    0.00       1         double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [185]
                0.00    0.00       1/1           double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [214]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [209]
[186]    0.0    0.00    0.00       1         double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [186]
                0.00    0.00       1/1           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [216]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [210]
[187]    0.0    0.00    0.00       1         int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [187]
                0.00    0.00       1/1           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [217]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::shuffleBonds() [151]
[188]    0.0    0.00    0.00       1         std::vector<Bond, std::allocator<Bond> >::end() [188]
                0.00    0.00       1/375002      __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >::__normal_iterator(Bond* const&) [32]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::shuffleBonds() [151]
[189]    0.0    0.00    0.00       1         std::vector<Bond, std::allocator<Bond> >::begin() [189]
                0.00    0.00       1/375002      __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >::__normal_iterator(Bond* const&) [32]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::Lattice(int) [13]
[190]    0.0    0.00    0.00       1         std::vector<Bond, std::allocator<Bond> >::vector() [190]
                0.00    0.00       1/1           std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_base() [170]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::~Lattice() [152]
[191]    0.0    0.00    0.00       1         std::vector<Bond, std::allocator<Bond> >::~vector() [191]
                0.00    0.00       1/41          std::_Vector_base<Bond, std::allocator<Bond> >::_M_get_Tp_allocator() [55]
                0.00    0.00       1/1           std::_Vector_base<Bond, std::allocator<Bond> >::~_Vector_base() [171]
                0.00    0.00       1/21          void std::_Destroy<Bond*, Bond>(Bond*, Bond*, std::allocator<Bond>&) [70]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [47]
[192]    0.0    0.00    0.00       1         void std::vector<double, std::allocator<double> >::_M_emplace_back_aux<double>(double&&) [192]
                0.00    0.00       2/4           std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [89]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [161]
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [127]
                0.00    0.00       1/749998      double&& std::forward<double>(std::remove_reference<double>::type&) [26]
                0.00    0.00       1/5           std::vector<double, std::allocator<double> >::size() const [87]
                0.00    0.00       1/249999      void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [46]
                0.00    0.00       1/1           double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [213]
                0.00    0.00       1/2           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [142]
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [128]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [194]
[193]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [193]
                0.00    0.00       1/4           std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [89]
                0.00    0.00       1/1           double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [211]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::Lattice(int) [13]
[194]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [194]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [175]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [193]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::~Lattice() [152]
[195]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::~vector() [195]
                0.00    0.00       1/4           std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [89]
                0.00    0.00       1/2           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [142]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [176]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [199]
[196]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [196]
                0.00    0.00       1/3           std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [93]
                0.00    0.00       1/1           int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [212]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::Lattice(int) [13]
[197]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::end() [197]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [118]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::Lattice(int) [13]
[198]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::begin() [198]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [118]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::Lattice(int) [13]
[199]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [199]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [181]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [196]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::Lattice(int) [13]
[200]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::vector() [200]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [182]
-----------------------------------------------
                0.00    0.00       1/1           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [216]
[201]    0.0    0.00    0.00       1         __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [201]
-----------------------------------------------
                0.00    0.00       1/1           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [217]
[202]    0.0    0.00    0.00       1         __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&) [202]
-----------------------------------------------
                0.00    0.00       1/1           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [217]
[203]    0.0    0.00    0.00       1         int* std::__niter_base<int*>(int*) [203]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [205]
[204]    0.0    0.00    0.00       1         double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [204]
                0.00    0.00       1/1           double* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [167]
-----------------------------------------------
                0.00    0.00       1/1           double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [214]
[205]    0.0    0.00    0.00       1         double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [205]
                0.00    0.00       3/4           double* std::__niter_base<double*>(double*) [90]
                0.00    0.00       1/1           double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [204]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::shuffleBonds() [151]
[206]    0.0    0.00    0.00       1         void std::random_shuffle<__gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > > >(__gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >, __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >) [206]
                0.00    0.00  750000/750000      bool __gnu_cxx::operator!=<Bond*, std::vector<Bond, std::allocator<Bond> > >(__gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > > const&, __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > > const&) [25]
                0.00    0.00  375000/375000      __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >::operator+(long) const [34]
                0.00    0.00  374999/374999      __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >::difference_type __gnu_cxx::operator-<Bond*, std::vector<Bond, std::allocator<Bond> > >(__gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > > const&, __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > > const&) [39]
                0.00    0.00  374999/374999      __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >::operator++() [38]
                0.00    0.00  374982/374982      void std::iter_swap<__gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >, __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > > >(__gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >, __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >) [41]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [208]
[207]    0.0    0.00    0.00       1         double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [207]
                0.00    0.00       1/1           double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [185]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [213]
[208]    0.0    0.00    0.00       1         double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [208]
                0.00    0.00       1/1           double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [207]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [211]
[209]    0.0    0.00    0.00       1         double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [209]
                0.00    0.00       1/1           double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [186]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [212]
[210]    0.0    0.00    0.00       1         int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [210]
                0.00    0.00       1/1           int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [187]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [193]
[211]    0.0    0.00    0.00       1         double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [211]
                0.00    0.00       1/1           double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [209]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [196]
[212]    0.0    0.00    0.00       1         int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [212]
                0.00    0.00       1/1           int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [210]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<double, std::allocator<double> >::_M_emplace_back_aux<double>(double&&) [192]
[213]    0.0    0.00    0.00       1         double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [213]
                0.00    0.00       2/2           std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double, std::move_iterator<double*> >(double*) [140]
                0.00    0.00       1/1           double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [208]
-----------------------------------------------
