Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [155]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [156]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector() [171]
[158]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [158]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [154]
-----------------------------------------------
                0.00    0.00       1/1           double* arma::memory::acquire<double>(unsigned long long) [137]
[159]    0.0    0.00    0.00       1         std::numeric_limits<unsigned long>::max() [159]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [113]
[160]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [160]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [142]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [153]
[161]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [161]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [143]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [174]
[162]    0.0    0.00    0.00       1         int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [162]
                0.00    0.00       1/1           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [177]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::shuffleBonds() [6]
[163]    0.0    0.00    0.00       1         std::vector<Bond, std::allocator<Bond> >::end() [163]
                0.00    0.00       1/2000002     __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >::__normal_iterator(Bond* const&) [47]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::shuffleBonds() [6]
[164]    0.0    0.00    0.00       1         std::vector<Bond, std::allocator<Bond> >::begin() [164]
                0.00    0.00       1/2000002     __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >::__normal_iterator(Bond* const&) [47]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::Lattice(int) [22]
[165]    0.0    0.00    0.00       1         std::vector<Bond, std::allocator<Bond> >::vector() [165]
                0.00    0.00       1/1           std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_base() [151]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::~Lattice() [139]
[166]    0.0    0.00    0.00       1         std::vector<Bond, std::allocator<Bond> >::~vector() [166]
                0.00    0.00       1/45          std::_Vector_base<Bond, std::allocator<Bond> >::_M_get_Tp_allocator() [54]
                0.00    0.00       1/23          void std::_Destroy<Bond*, Bond>(Bond*, Bond*, std::allocator<Bond>&) [68]
                0.00    0.00       1/1           std::_Vector_base<Bond, std::allocator<Bond> >::~_Vector_base() [152]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [170]
[167]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [167]
                0.00    0.00       1/3           std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [86]
                0.00    0.00       1/1           int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [175]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::Lattice(int) [22]
[168]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::end() [168]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [108]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::Lattice(int) [22]
[169]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::begin() [169]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [108]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::Lattice(int) [22]
[170]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [170]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [157]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [167]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::Lattice(int) [22]
[171]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::vector() [171]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [158]
-----------------------------------------------
                0.00    0.00       1/1           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [177]
[172]    0.0    0.00    0.00       1         __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&) [172]
-----------------------------------------------
                0.00    0.00       1/1           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [177]
[173]    0.0    0.00    0.00       1         int* std::__niter_base<int*>(int*) [173]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [175]
[174]    0.0    0.00    0.00       1         int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [174]
                0.00    0.00       1/1           int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [162]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [167]
[175]    0.0    0.00    0.00       1         int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [175]
                0.00    0.00       1/1           int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [174]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::Lattice(int) [22]
[176]    0.0    0.00    0.00       1         void std::fill<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [176]
                0.00    0.00       2/2           int* std::__niter_base<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [116]
                0.00    0.00       1/1           __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a<int*, int>(int*, int*, int const&) [178]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [162]
[177]    0.0    0.00    0.00       1         int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [177]
                0.00    0.00       1/1           int* std::__niter_base<int*>(int*) [173]
                0.00    0.00       1/1           __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&) [172]
-----------------------------------------------
                0.00    0.00       1/1           void std::fill<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [176]
[178]    0.0    0.00    0.00       1         __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a<int*, int>(int*, int*, int const&) [178]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2015 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [35] _GLOBAL__sub_I__ZN7LatticeC2Ei [15] Lattice::pushBinomialCoeff() [114] std::_Vector_base<int, std::allocator<int> >::~_Vector_base()
 [119] _GLOBAL__sub_I_main    [32] Lattice::getAverageClusterSize() [58] std::move_iterator<Bond*>::move_iterator(Bond*)
 [120] __static_initialization_and_destruction_0(int, int) [19] Lattice::getChi(int) [159] std::numeric_limits<unsigned long>::max()
 [121] __static_initialization_and_destruction_0(int, int) [25] Lattice::getPvalue() [73] std::allocator_traits<std::allocator<Bond> >::deallocate(std::allocator<Bond>&, Bond*, unsigned long)
  [11] DebugLattice::printBonds() [22] Lattice::Lattice(int) [74] std::allocator_traits<std::allocator<Bond> >::allocate(std::allocator<Bond>&, unsigned long)
   [2] DebugLattice::printSites() [139] Lattice::~Lattice() [59] std::allocator_traits<std::allocator<Bond> >::max_size(std::allocator<Bond> const&)
  [20] DebugLattice::DebugLattice(int) [69] __gnu_cxx::new_allocator<Bond>::deallocate(Bond*, unsigned long) [16] void std::allocator_traits<std::allocator<Bond> >::construct<Bond, Bond const&>(std::allocator<Bond>&, Bond*, Bond const&)
 [122] DebugLattice::~DebugLattice() [70] __gnu_cxx::new_allocator<Bond>::allocate(unsigned long, void const*) [160] std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long)
  [13] SquareLattice::findNeighbor(int) [17] void __gnu_cxx::new_allocator<Bond>::construct<Bond, Bond const&>(Bond*, Bond const&) [161] std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long)
  [21] SquareLattice::SquareLattice(int) [140] __gnu_cxx::new_allocator<Bond>::new_allocator() [75] Bond* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Bond*>, Bond*>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*)
 [123] SquareLattice::~SquareLattice() [141] __gnu_cxx::new_allocator<Bond>::~new_allocator() [162] int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long)
  [45] void arma::arma_check<char [37]>(bool, char const (&) [37]) [142] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [37] void std::vector<Bond, std::allocator<Bond> >::_M_emplace_back_aux<Bond const&>(Bond const&)
 [124] void arma::arma_check<char [53]>(bool, char const (&) [53]) [143] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [163] std::vector<Bond, std::allocator<Bond> >::end()
 [125] void arma::arma_check<char [74]>(bool, char const (&) [74]) [107] __gnu_cxx::new_allocator<int>::new_allocator() [164] std::vector<Bond, std::allocator<Bond> >::begin()
 [126] void arma::arma_check<char*>(bool, char* const&) [144] __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [14] std::vector<Bond, std::allocator<Bond> >::push_back(Bond const&)
  [87] arma::solve_opts::opts_no_approx::opts_no_approx() [84] __gnu_cxx::new_allocator<int>::~new_allocator() [165] std::vector<Bond, std::allocator<Bond> >::vector()
  [88] arma::solve_opts::opts_equilibrate::opts_equilibrate() [47] __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >::__normal_iterator(Bond* const&) [166] std::vector<Bond, std::allocator<Bond> >::~vector()
  [63] arma::solve_opts::opts::opts(unsigned long long) [51] __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >::operator++() [49] std::vector<Bond, std::allocator<Bond> >::operator[](unsigned long)
  [89] arma::solve_opts::opts_fast::opts_fast() [108] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [167] std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long)
  [90] arma::solve_opts::opts_none::opts_none() [33] __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >::difference_type __gnu_cxx::operator-<Bond*, std::vector<Bond, std::allocator<Bond> > >(__gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > > const&, __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > > const&) [168] std::vector<int, std::allocator<int> >::end()
  [91] arma::solve_opts::opts_tril::opts_tril() [18] bool __gnu_cxx::operator!=<Bond*, std::vector<Bond, std::allocator<Bond> > >(__gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > > const&, __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > > const&) [169] std::vector<int, std::allocator<int> >::begin()
  [92] arma::solve_opts::opts_triu::opts_triu() [52] __gnu_cxx::new_allocator<Bond>::max_size() const [170] std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&)
 [127] arma::Base_inv_yes<arma::Mat<double> >::Base_inv_yes() [145] __gnu_cxx::new_allocator<int>::max_size() const [171] std::vector<int, std::allocator<int> >::vector()
 [128] arma::Base_eval_Mat<double, arma::Mat<double> >::Base_eval_Mat() [26] __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >::base() const [115] std::vector<int, std::allocator<int> >::~vector()
  [93] arma::gmm_dist_eucl::gmm_dist_eucl() [46] __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >::operator*() const [8] std::vector<int, std::allocator<int> >::operator[](unsigned long)
  [94] arma::gmm_dist_maha::gmm_dist_maha() [48] __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >::operator+(long) const [172] __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&)
  [83] arma::gmm_dist_mode::gmm_dist_mode(unsigned long long) [109] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [60] decltype (__miter_base(({parm#1}.base)())) std::__miter_base<Bond*>(std::move_iterator<Bond*>)
  [95] arma::gmm_dist_prob::gmm_dist_prob() [55] std::_Vector_base<Bond, std::allocator<Bond> >::_M_get_Tp_allocator() const [61] Bond* std::__miter_base<Bond*>(Bond*)
  [64] arma::gmm_seed_mode::gmm_seed_mode(unsigned long long) [56] std::move_iterator<Bond*>::base() const [53] Bond* std::__niter_base<Bond*>(Bond*)
 [129] arma::Base_trans_default<arma::Mat<double> >::Base_trans_default() [38] std::vector<Bond, std::allocator<Bond> >::_M_check_len(unsigned long, char const*) const [173] int* std::__niter_base<int*>(int*)
 [130] void arma::arma_check_bad_alloc<char [39]>(bool, char const (&) [39]) [29] std::vector<Bond, std::allocator<Bond> >::size() const [116] int* std::__niter_base<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  [96] arma::gmm_seed_keep_existing::gmm_seed_keep_existing() [57] std::vector<Bond, std::allocator<Bond> >::max_size() const [76] Bond* std::__copy_move_a<true, Bond*, Bond*>(Bond*, Bond*, Bond*)
  [97] arma::gmm_seed_random_spread::gmm_seed_random_spread() [31] std::vector<int, std::allocator<int> >::size() const [77] Bond* std::__copy_move_a2<true, Bond*, Bond*>(Bond*, Bond*, Bond*)
  [98] arma::gmm_seed_random_subset::gmm_seed_random_subset() [146] std::allocator<Bond>::allocator() [7] void std::random_shuffle<__gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > > >(__gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >, __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >)
  [99] arma::gmm_seed_static_spread::gmm_seed_static_spread() [147] std::allocator<Bond>::~allocator() [78] Bond* std::uninitialized_copy<std::move_iterator<Bond*>, Bond*>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*)
 [100] arma::gmm_seed_static_subset::gmm_seed_static_subset() [110] std::allocator<int>::allocator() [79] Bond* std::__uninitialized_copy_a<std::move_iterator<Bond*>, Bond*, Bond>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*, std::allocator<Bond>&)
 [131] arma::Col<double>::Col() [148] std::allocator<int>::allocator(std::allocator<int> const&) [174] int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long)
 [132] arma::Col<double>::~Col() [85] std::allocator<int>::~allocator() [175] int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&)
 [133] arma::Mat<double>::fill(double) [71] Bond* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<Bond>(Bond const*, Bond const*, Bond*) [62] std::move_iterator<Bond*> std::__make_move_if_noexcept_iterator<Bond, std::move_iterator<Bond*> >(Bond*)
  [23] arma::Mat<double>::set_size(unsigned long long) [65] void std::_Destroy_aux<true>::__destroy<Bond*>(Bond*, Bond*) [80] Bond* std::__uninitialized_move_if_noexcept_a<Bond*, Bond*, std::allocator<Bond> >(Bond*, Bond*, Bond*, std::allocator<Bond>&)
  [24] arma::Mat<double>::init_warm(unsigned long long, unsigned long long) [111] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [81] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
 [134] arma::Mat<double>::Mat(arma::arma_vec_indicator const&, unsigned int) [72] std::_Vector_base<Bond, std::allocator<Bond> >::_M_allocate(unsigned long) [50] __gnu_cxx::__promote_2<double, int, __gnu_cxx::__promote<double, std::__is_integer<double>::__value>::__type, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type>::__type std::pow<double, int>(double, int)
 [135] arma::Mat<double>::~Mat() [149] std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_impl::_Vector_impl() [28] __gnu_cxx::__promote_2<int, int, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type>::__type std::pow<int, int>(int, int)
 [136] arma::Base<double, arma::Mat<double> >::Base() [150] std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_impl::~_Vector_impl() [82] Bond* std::copy<std::move_iterator<Bond*>, Bond*>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*)
 [101] arma::fill::fill_class<arma::fill::fill_randn>::fill_class() [66] std::_Vector_base<Bond, std::allocator<Bond> >::_M_deallocate(Bond*, unsigned long) [176] void std::fill<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
 [102] arma::fill::fill_class<arma::fill::fill_randu>::fill_class() [54] std::_Vector_base<Bond, std::allocator<Bond> >::_M_get_Tp_allocator() [30] std::remove_reference<Bond&>::type&& std::move<Bond&>(Bond&)
 [103] arma::fill::fill_class<arma::fill::fill_zeros>::fill_class() [151] std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_base() [10] std::enable_if<std::__and_<std::is_move_constructible<Bond>, std::is_move_assignable<Bond> >::value, void>::type std::swap<Bond>(Bond&, Bond&)
 [104] arma::fill::fill_class<arma::fill::fill_eye>::fill_class() [152] std::_Vector_base<Bond, std::allocator<Bond> >::~_Vector_base() [177] int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
 [105] arma::fill::fill_class<arma::fill::fill_none>::fill_class() [153] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [27] Bond const& std::forward<Bond const&>(std::remove_reference<Bond const&>::type&)
 [106] arma::fill::fill_class<arma::fill::fill_ones>::fill_class() [154] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [67] void std::_Destroy<Bond*>(Bond*, Bond*)
 [137] double* arma::memory::acquire<double>(unsigned long long) [155] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [68] void std::_Destroy<Bond*, Bond>(Bond*, Bond*, std::allocator<Bond>&)
 [138] void arma::arrayops::inplace_set<double>(double*, double, unsigned long long) [112] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [117] void std::_Destroy<int*>(int*, int*)
   [5] Lattice::getRootNode(int) [113] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [118] void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
   [4] Lattice::activateBond(Bond&) [156] std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [178] __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a<int*, int>(int*, int*, int const&)
   [6] Lattice::shuffleBonds() [86] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [9] void std::iter_swap<__gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >, __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > > >(__gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >, __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >)
   [3] Lattice::activateSites() [157] std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [34] operator new(unsigned long, void*)
  [12] Lattice::generateNeighbors() [158] std::_Vector_base<int, std::allocator<int> >::_Vector_base()
